Ship-to party,Region Code,sub_region_code,광역도시,시군구,담당 RDC 코드,담당 RDC 명
8241,FVA,GGI_SH,경기도,시흥시,11R2,평택RDC
9356,FVA,GGI_SH,경기도,시흥시,11R2,평택RDC
KH06343,FVA,GGI_SH,경기도,시흥시,11R2,평택RDC
KH08775,FVA,GGI_SH,경기도,시흥시,11R2,평택RDC
KH08794,FVA,GGI_SH,경기도,시흥시,11R2,평택RDC
KH09310,FVA,GGI_SH,경기도,시흥시,11R2,평택RDC
KH09511,FVA,GGI_SH,경기도,시흥시,11R2,평택RDC
KH09596,FVA,GGI_SH,경기도,시흥시,11R2,평택RDC
KH10054,FVA,GGI_SH,경기도,시흥시,11R2,평택RDC
KH10239,FVA,GGI_SH,경기도,시흥시,11R2,평택RDC
KH10456,FVA,GGI_SH,경기도,시흥시,11R2,평택RDC
KH11054,FVA,GGI_SH,경기도,시흥시,11R2,평택RDC
KH11183,FVA,GGI_SH,경기도,시흥시,11R2,평택RDC
KH11270,FVA,GGI_SH,경기도,시흥시,11R2,평택RDC
KH11329,FVA,GGI_SH,경기도,시흥시,11R2,평택RDC
KH11335,FVA,GGI_SH,경기도,시흥시,11R2,평택RDC
KP11182,FVA,GGI_SH,경기도,시흥시,11R2,평택RDC
KP11357,FVA,GGI_SH,경기도,시흥시,11R2,평택RDC
KP11401,FVA,GGI_SH,경기도,시흥시,11R2,평택RDC
KP11655,FVA,GGI_SH,경기도,시흥시,11R2,평택RDC
KP12423,FVA,GGI_SH,경기도,시흥시,11R2,평택RDC
KP12435,FVA,GGI_SH,경기도,시흥시,11R2,평택RDC
KP12470,FVA,GGI_SH,경기도,시흥시,11R2,평택RDC
KP12671,FVA,GGI_SH,경기도,시흥시,11R2,평택RDC
KP12705,FVA,GGI_SH,경기도,시흥시,11R2,평택RDC
KP12883,FVA,GGI_SH,경기도,시흥시,11R2,평택RDC
KP13035,FVA,GGI_SH,경기도,시흥시,11R2,평택RDC
KP13224,FVA,GGI_SH,경기도,시흥시,11R2,평택RDC
KP13763,FVA,GGI_SH,경기도,시흥시,11R2,평택RDC
KP13816,FVA,GGI_SH,경기도,시흥시,11R2,평택RDC
KP13832,FVA,GGI_SH,경기도,시흥시,11R2,평택RDC
KP13846,FVA,GGI_SH,경기도,시흥시,11R2,평택RDC
10554,GRA,GGI_SNBD,경기도,성남시 분당구,11R2,평택RDC
2516,GRA,GGI_SNBD,경기도,성남시 분당구,11R2,평택RDC
3001848,GRA,GGI_SNBD,경기도,성남시 분당구,11R2,평택RDC
3010879,GRA,GGI_SNBD,경기도,성남시 분당구,11R2,평택RDC
3018424,GRA,GGI_SNBD,경기도,성남시 분당구,11R2,평택RDC
3018827,GRA,GGI_SNBD,경기도,성남시 분당구,11R2,평택RDC
3020316,GRA,GGI_SNBD,경기도,성남시 분당구,11R2,평택RDC
510,GRA,GGI_SNBD,경기도,성남시 분당구,11R2,평택RDC
511,GRA,GGI_SNBD,경기도,성남시 분당구,11R2,평택RDC
5289,GRA,GGI_SNBD,경기도,성남시 분당구,11R2,평택RDC
KH07325,GRA,GGI_SNBD,경기도,성남시 분당구,11R2,평택RDC
KH08087,GRA,GGI_SNBD,경기도,성남시 분당구,11R2,평택RDC
KH08124,GRA,GGI_SNBD,경기도,성남시 분당구,11R2,평택RDC
KH08699,GRA,GGI_SNBD,경기도,성남시 분당구,11R2,평택RDC
KH09305,GRA,GGI_SNBD,경기도,성남시 분당구,11R2,평택RDC
KH09726,GRA,GGI_SNBD,경기도,성남시 분당구,11R2,평택RDC
KH11372,GRA,GGI_SNBD,경기도,성남시 분당구,11R2,평택RDC
KP11355,GRA,GGI_SNBD,경기도,성남시 분당구,11R2,평택RDC
KP13316,GRA,GGI_SNBD,경기도,성남시 분당구,11R2,평택RDC
KP13833,GRA,GGI_SNBD,경기도,성남시 분당구,11R2,평택RDC
521,GRA,GGI_SNJO,경기도,성남시 중원구,11R2,평택RDC
5398,GRA,GGI_SNJO,경기도,성남시 중원구,11R2,평택RDC
7816,GRA,GGI_SNJO,경기도,성남시 중원구,11R2,평택RDC
KH10336,GRA,GGI_SNJO,경기도,성남시 중원구,11R2,평택RDC
KH11016,GRA,GGI_SNJO,경기도,성남시 중원구,11R2,평택RDC
KP11326,GRA,GGI_SNJO,경기도,성남시 중원구,11R2,평택RDC
KP13256,GRA,GGI_SNJO,경기도,성남시 중원구,11R2,평택RDC
3019211,GRA,GGI_SNSJ,경기도,성남시 수정구,11R2,평택RDC
308,GRA,GGI_SNSJ,경기도,성남시 수정구,11R2,평택RDC
5361,GRA,GGI_SNSJ,경기도,성남시 수정구,11R2,평택RDC
KH02378,GRA,GGI_SNSJ,경기도,성남시 수정구,11R2,평택RDC
KH09560,GRA,GGI_SNSJ,경기도,성남시 수정구,11R2,평택RDC
KH09909,GRA,GGI_SNSJ,경기도,성남시 수정구,11R2,평택RDC
KH09958,GRA,GGI_SNSJ,경기도,성남시 수정구,11R2,평택RDC
KH10466,GRA,GGI_SNSJ,경기도,성남시 수정구,11R2,평택RDC
KH10679,GRA,GGI_SNSJ,경기도,성남시 수정구,11R2,평택RDC
KH10972,GRA,GGI_SNSJ,경기도,성남시 수정구,11R2,평택RDC
KP12011,GPA,GGI_SNSJ,경기도,성남시 수정구,11R2,평택RDC
KP13742,GRA,GGI_SNSJ,경기도,성남시 수정구,11R2,평택RDC
KP13848,GRA,GGI_SNSJ,경기도,성남시 수정구,11R2,평택RDC
3002088,GFA,GGI_SOGS,경기도,수원시 권선구,11R2,평택RDC
599,GFA,GGI_SOGS,경기도,수원시 권선구,11R2,평택RDC
6357,GFA,GGI_SOGS,경기도,수원시 권선구,11R2,평택RDC
642,GFA,GGI_SOGS,경기도,수원시 권선구,11R2,평택RDC
7085,GFA,GGI_SOGS,경기도,수원시 권선구,11R2,평택RDC
7695,GFA,GGI_SOGS,경기도,수원시 권선구,11R2,평택RDC
KH00927,GFA,GGI_SOGS,경기도,수원시 권선구,11R2,평택RDC
KH07660,GFA,GGI_SOGS,경기도,수원시 권선구,11R2,평택RDC
KH10089,GGA,GGI_SOGS,경기도,수원시 권선구,11R2,평택RDC
KH10397,GFA,GGI_SOGS,경기도,수원시 권선구,11R2,평택RDC
KH10979,GFA,GGI_SOGS,경기도,수원시 권선구,11R2,평택RDC
KH11055,GFA,GGI_SOGS,경기도,수원시 권선구,11R2,평택RDC
KH11094,GFA,GGI_SOGS,경기도,수원시 권선구,11R2,평택RDC
KP11564,GFA,GGI_SOGS,경기도,수원시 권선구,11R2,평택RDC
KP11960,GFA,GGI_SOGS,경기도,수원시 권선구,11R2,평택RDC
KP12188,GFA,GGI_SOGS,경기도,수원시 권선구,11R2,평택RDC
KP12383,GFA,GGI_SOGS,경기도,수원시 권선구,11R2,평택RDC
KP12647,GFA,GGI_SOGS,경기도,수원시 권선구,11R2,평택RDC
KP12835,GFA,GGI_SOGS,경기도,수원시 권선구,11R2,평택RDC
KP12997,GFA,GGI_SOGS,경기도,수원시 권선구,11R2,평택RDC
KP13078,GFA,GGI_SOGS,경기도,수원시 권선구,11R2,평택RDC
KP13474,GFA,GGI_SOGS,경기도,수원시 권선구,11R2,평택RDC
KP13693,GFA,GGI_SOGS,경기도,수원시 권선구,11R2,평택RDC
KP13728,GIA,GGI_SOGS,경기도,수원시 권선구,11R2,평택RDC
KP13837,GFA,GGI_SOGS,경기도,수원시 권선구,11R2,평택RDC
2825,GFA,GGI_SOJO,경기도,수원시 장안구,11R2,평택RDC
4911,GFA,GGI_SOJO,경기도,수원시 장안구,11R2,평택RDC
616,GFA,GGI_SOJO,경기도,수원시 장안구,11R2,평택RDC
6853,GFA,GGI_SOJO,경기도,수원시 장안구,11R2,평택RDC
7696,GFA,GGI_SOJO,경기도,수원시 장안구,11R2,평택RDC
9604,GFA,GGI_SOJO,경기도,수원시 장안구,11R2,평택RDC
KP12211,GFA,GGI_SOJO,경기도,수원시 장안구,11R2,평택RDC
KH10131,GFA,GGI_SOOT,경기도,수원시 영통구,11R2,평택RDC
KH10792,GFA,GGI_SOOT,경기도,수원시 영통구,11R2,평택RDC
KP12356,GFA,GGI_SOOT,경기도,수원시 영통구,11R2,평택RDC
KP13835,GFA,GGI_SOOT,경기도,수원시 영통구,11R2,평택RDC
4751,GFA,GGI_SOPD,경기도,수원시 팔달구,11R2,평택RDC
8256,GFA,GGI_SOPD,경기도,수원시 팔달구,11R2,평택RDC
KH02220,GFA,GGI_SOPD,경기도,수원시 팔달구,11R2,평택RDC
KH07506,GFA,GGI_SOPD,경기도,수원시 팔달구,11R2,평택RDC
KH11062,GFA,GGI_SOPD,경기도,수원시 팔달구,11R2,평택RDC
KP11363,GFA,GGI_SOPD,경기도,수원시 팔달구,11R2,평택RDC
KP11600,GFA,GGI_SOPD,경기도,수원시 팔달구,11R2,평택RDC
KP13006,GFA,GGI_SOPD,경기도,수원시 팔달구,11R2,평택RDC
2895,CVA,GWO_CO,강원도,철원군,11R2,평택RDC
3019216,CVA,GWO_CO,강원도,철원군,11R2,평택RDC
6416,CVA,GWO_CO,강원도,철원군,11R2,평택RDC
9808,CVA,GWO_CO,강원도,철원군,11R2,평택RDC
KH01308,CVA,GWO_CO,강원도,철원군,11R2,평택RDC
KP12452,CVA,GWO_CO,강원도,철원군,11R2,평택RDC
KP13124,CCA,GWO_GR,강원도,강릉시,11R2,평택RDC
KP13266,CIA,GWO_OJ,강원도,원주시,11R2,평택RDC
10220,FDA,ICN_BP,인천광역시,부평구,11R2,평택RDC
5229,FDA,ICN_BP,인천광역시,부평구,11R2,평택RDC
580,FDA,ICN_BP,인천광역시,부평구,11R2,평택RDC
657,FDA,ICN_BP,인천광역시,부평구,11R2,평택RDC
677,FDA,ICN_BP,인천광역시,부평구,11R2,평택RDC
7627,FDA,ICN_BP,인천광역시,부평구,11R2,평택RDC
8151,FDA,ICN_BP,인천광역시,부평구,11R2,평택RDC
8258,FDA,ICN_BP,인천광역시,부평구,11R2,평택RDC
KH01226,FDA,ICN_BP,인천광역시,부평구,11R2,평택RDC
KH01235,FDA,ICN_BP,인천광역시,부평구,11R2,평택RDC
KH09066,FDA,ICN_BP,인천광역시,부평구,11R2,평택RDC
KH09872,FDA,ICN_BP,인천광역시,부평구,11R2,평택RDC
KH10404,FDA,ICN_BP,인천광역시,부평구,11R2,평택RDC
KH10798,FDA,ICN_BP,인천광역시,부평구,11R2,평택RDC
KP11565,FDA,ICN_BP,인천광역시,부평구,11R2,평택RDC
KP12623,FDA,ICN_BP,인천광역시,부평구,11R2,평택RDC
KP12913,FDA,ICN_BP,인천광역시,부평구,11R2,평택RDC
KP12961,FDA,ICN_BP,인천광역시,부평구,11R2,평택RDC
KP13076,FDA,ICN_BP,인천광역시,부평구,11R2,평택RDC
9880,FBA,ICN_D,인천광역시,동구,11R2,평택RDC
KH04590,FAA,ICN_D,인천광역시,동구,11R2,평택RDC
KH10756,FBA,ICN_D,인천광역시,동구,11R2,평택RDC
KP12876,FBA,ICN_D,인천광역시,동구,11R2,평택RDC
649,FOA,ICN_GH,인천광역시,강화군,11R2,평택RDC
7679,FOA,ICN_GH,인천광역시,강화군,11R2,평택RDC
3018932,FHA,ICN_GO,인천광역시,계양구,11R2,평택RDC
674,FHA,ICN_GO,인천광역시,계양구,11R2,평택RDC
KH00891,FHA,ICN_GO,인천광역시,계양구,11R2,평택RDC
KH10028,FHA,ICN_GO,인천광역시,계양구,11R2,평택RDC
KH11100,FHA,ICN_GO,인천광역시,계양구,11R2,평택RDC
KP11992,FHA,ICN_GO,인천광역시,계양구,11R2,평택RDC
KP12771,FHA,ICN_GO,인천광역시,계양구,11R2,평택RDC
KP13123,FHA,ICN_GO,인천광역시,계양구,11R2,평택RDC
KP13427,FHA,ICN_GO,인천광역시,계양구,11R2,평택RDC
10051,FAA,ICN_J,인천광역시,중구,11R2,평택RDC
3012153,FAA,ICN_J,인천광역시,중구,11R2,평택RDC
559,FAA,ICN_J,인천광역시,중구,11R2,평택RDC
562,FAA,ICN_J,인천광역시,중구,11R2,평택RDC
6171,FAA,ICN_J,인천광역시,중구,11R2,평택RDC
9941,FAA,ICN_J,인천광역시,중구,11R2,평택RDC
KH00702,FAA,ICN_J,인천광역시,중구,11R2,평택RDC
KH08092,FAA,ICN_J,인천광역시,중구,11R2,평택RDC
KH09917,FAA,ICN_J,인천광역시,중구,11R2,평택RDC
KH10867,FAA,ICN_J,인천광역시,중구,11R2,평택RDC
KP12858,FAA,ICN_J,인천광역시,중구,11R2,평택RDC
KP13479,FAA,ICN_J,인천광역시,중구,11R2,평택RDC
KP13770,FAA,ICN_J,인천광역시,중구,11R2,평택RDC
KP13872,FAA,ICN_J,인천광역시,중구,11R2,평택RDC
10261,FCA,ICN_MCH,인천광역시,미추홀구,11R2,평택RDC
3722,FCA,ICN_MCH,인천광역시,미추홀구,11R2,평택RDC
571,FCA,ICN_MCH,인천광역시,미추홀구,11R2,평택RDC
573,FCA,ICN_MCH,인천광역시,미추홀구,11R2,평택RDC
582,FCA,ICN_MCH,인천광역시,미추홀구,11R2,평택RDC
7060,FCA,ICN_MCH,인천광역시,미추홀구,11R2,평택RDC
9305,FCA,ICN_MCH,인천광역시,미추홀구,11R2,평택RDC
KH06145,FCA,ICN_MCH,인천광역시,미추홀구,11R2,평택RDC
KH08804,FCA,ICN_MCH,인천광역시,미추홀구,11R2,평택RDC
KH11135,FCA,ICN_MCH,인천광역시,미추홀구,11R2,평택RDC
KH11214,FCA,ICN_MCH,인천광역시,미추홀구,11R2,평택RDC
KP11529,FCA,ICN_MCH,인천광역시,미추홀구,11R2,평택RDC
KP12353,FCA,ICN_MCH,인천광역시,미추홀구,11R2,평택RDC
KP12534,FCA,ICN_MCH,인천광역시,미추홀구,11R2,평택RDC
KP12948,FCA,ICN_MCH,인천광역시,미추홀구,11R2,평택RDC
KP13446,FFA,ICN_MCH,인천광역시,미추홀구,11R2,평택RDC
KP13603,FCA,ICN_MCH,인천광역시,미추홀구,11R2,평택RDC
KP13679,FCA,ICN_MCH,인천광역시,미추홀구,11R2,평택RDC
KP13787,FCA,ICN_MCH,인천광역시,미추홀구,11R2,평택RDC
10524,FFA,ICN_ND,인천광역시,남동구,11R2,평택RDC
541,FFA,ICN_ND,인천광역시,남동구,11R2,평택RDC
561,FFA,ICN_ND,인천광역시,남동구,11R2,평택RDC
584,FFA,ICN_ND,인천광역시,남동구,11R2,평택RDC
587,FFA,ICN_ND,인천광역시,남동구,11R2,평택RDC
6147,FFA,ICN_ND,인천광역시,남동구,11R2,평택RDC
662,FFA,ICN_ND,인천광역시,남동구,11R2,평택RDC
9139,FFA,ICN_ND,인천광역시,남동구,11R2,평택RDC
9666,FFA,ICN_ND,인천광역시,남동구,11R2,평택RDC
KH01369,FFA,ICN_ND,인천광역시,남동구,11R2,평택RDC
KH11375,FFA,ICN_ND,인천광역시,남동구,11R2,평택RDC
KP13304,FFA,ICN_ND,인천광역시,남동구,11R2,평택RDC
KP13425,FFA,ICN_ND,인천광역시,남동구,11R2,평택RDC
KP13705,FFA,ICN_ND,인천광역시,남동구,11R2,평택RDC
KP13768,FFA,ICN_ND,인천광역시,남동구,11R2,평택RDC
KP13847,FFA,ICN_ND,인천광역시,남동구,11R2,평택RDC
9022,FGA,ICN_OS,인천광역시,연수구,11R2,평택RDC
KH00709,FGA,ICN_OS,인천광역시,연수구,11R2,평택RDC
KH01417,FGA,ICN_OS,인천광역시,연수구,11R2,평택RDC
KH09809,FGA,ICN_OS,인천광역시,연수구,11R2,평택RDC
KH10844,FGA,ICN_OS,인천광역시,연수구,11R2,평택RDC
KH11388,FGA,ICN_OS,인천광역시,연수구,11R2,평택RDC
KP12562,FGA,ICN_OS,인천광역시,연수구,11R2,평택RDC
KP12630,FGA,ICN_OS,인천광역시,연수구,11R2,평택RDC
KP13826,FGA,ICN_OS,인천광역시,연수구,11R2,평택RDC
10183,FEA,ICN_S,인천광역시,서구,11R2,평택RDC
10601,FEA,ICN_S,인천광역시,서구,11R2,평택RDC
6336,FEA,ICN_S,인천광역시,서구,11R2,평택RDC
650,FEA,ICN_S,인천광역시,서구,11R2,평택RDC
660,FEA,ICN_S,인천광역시,서구,11R2,평택RDC
679,FEA,ICN_S,인천광역시,서구,11R2,평택RDC
6859,FEA,ICN_S,인천광역시,서구,11R2,평택RDC
7079,FEA,ICN_S,인천광역시,서구,11R2,평택RDC
KH02312,FEA,ICN_S,인천광역시,서구,11R2,평택RDC
KH02350,FEA,ICN_S,인천광역시,서구,11R2,평택RDC
KH08513,FEA,ICN_S,인천광역시,서구,11R2,평택RDC
KH10742,FEA,ICN_S,인천광역시,서구,11R2,평택RDC
KH10751,FEA,ICN_S,인천광역시,서구,11R2,평택RDC
KP11521,FEA,ICN_S,인천광역시,서구,11R2,평택RDC
KP12313,FEA,ICN_S,인천광역시,서구,11R2,평택RDC
KP12532,FEA,ICN_S,인천광역시,서구,11R2,평택RDC
KP12894,FEA,ICN_S,인천광역시,서구,11R2,평택RDC
KP12902,FEA,ICN_S,인천광역시,서구,11R2,평택RDC
KP13408,FEA,ICN_S,인천광역시,서구,11R2,평택RDC
KP13460,FEA,ICN_S,인천광역시,서구,11R2,평택RDC
KP13740,FEA,ICN_S,인천광역시,서구,11R2,평택RDC
3001198,AIA,SEO_DB,서울특별시,도봉구,11R2,평택RDC
3015169,AIA,SEO_DB,서울특별시,도봉구,11R2,평택RDC
365,AIA,SEO_DB,서울특별시,도봉구,11R2,평택RDC
7243,AIA,SEO_DB,서울특별시,도봉구,11R2,평택RDC
KH01324,AIA,SEO_DB,서울특별시,도봉구,11R2,평택RDC
KP11374,AIA,SEO_DB,서울특별시,도봉구,11R2,평택RDC
KP11834,AIA,SEO_DB,서울특별시,도봉구,11R2,평택RDC
3009877,AGA,SEO_DDM,서울특별시,동대문구,11R2,평택RDC
437,AGA,SEO_DDM,서울특별시,동대문구,11R2,평택RDC
442,AGA,SEO_DDM,서울특별시,동대문구,11R2,평택RDC
KH07673,AGA,SEO_DDM,서울특별시,동대문구,11R2,평택RDC
KH08526,AGA,SEO_DDM,서울특별시,동대문구,11R2,평택RDC
KP11594,AGA,SEO_DDM,서울특별시,동대문구,11R2,평택RDC
KP13073,AGA,SEO_DDM,서울특별시,동대문구,11R2,평택RDC
KP13471,AGA,SEO_DDM,서울특별시,동대문구,11R2,평택RDC
3016796,AXA,SEO_DJ,서울특별시,동작구,11R2,평택RDC
KP13094,AXA,SEO_DJ,서울특별시,동작구,11R2,평택RDC
KP13818,AUA,SEO_DJ,서울특별시,동작구,11R2,평택RDC
3014242,ARA,SEO_GB,서울특별시,강북구,11R2,평택RDC
3020466,ARA,SEO_GB,서울특별시,강북구,11R2,평택RDC
368,ARA,SEO_GB,서울특별시,강북구,11R2,평택RDC
KH11246,ARA,SEO_GB,서울특별시,강북구,11R2,평택RDC
250,AWA,SEO_GC,서울특별시,금천구,11R2,평택RDC
3014277,AWA,SEO_GC,서울특별시,금천구,11R2,평택RDC
333,AWA,SEO_GC,서울특별시,금천구,11R2,평택RDC
6209,AWA,SEO_GC,서울특별시,금천구,11R2,평택RDC
KH10361,AWA,SEO_GC,서울특별시,금천구,11R2,평택RDC
KP11869,AWA,SEO_GC,서울특별시,금천구,11R2,평택RDC
218,AKA,SEO_GD,서울특별시,강동구,11R2,평택RDC
5949,AKA,SEO_GD,서울특별시,강동구,11R2,평택RDC
9806,AKA,SEO_GD,서울특별시,강동구,11R2,평택RDC
KP12466,AKA,SEO_GD,서울특별시,강동구,11R2,평택RDC
KP13301,AKA,SEO_GD,서울특별시,강동구,11R2,평택RDC
KP13627,AKA,SEO_GD,서울특별시,강동구,11R2,평택RDC
KP13697,AKA,SEO_GD,서울특별시,강동구,11R2,평택RDC
207,ASA,SEO_GJ,서울특별시,광진구,11R2,평택RDC
KH10260,ASA,SEO_GJ,서울특별시,광진구,11R2,평택RDC
KP13211,ASA,SEO_GJ,서울특별시,광진구,11R2,평택RDC
KP13406,ASA,SEO_GJ,서울특별시,광진구,11R2,평택RDC
10350,ALA,SEO_GN,서울특별시,강남구,11R2,평택RDC
295,ALA,SEO_GN,서울특별시,강남구,11R2,평택RDC
306,ALA,SEO_GN,서울특별시,강남구,11R2,평택RDC
4527,ALA,SEO_GN,서울특별시,강남구,11R2,평택RDC
5446,ALA,SEO_GN,서울특별시,강남구,11R2,평택RDC
6001,ALA,SEO_GN,서울특별시,강남구,11R2,평택RDC
KH00847,ALA,SEO_GN,서울특별시,강남구,11R2,평택RDC
KH01268,ALA,SEO_GN,서울특별시,강남구,11R2,평택RDC
KH01271,ALA,SEO_GN,서울특별시,강남구,11R2,평택RDC
KH02331,ALA,SEO_GN,서울특별시,강남구,11R2,평택RDC
KH07927,ALA,SEO_GN,서울특별시,강남구,11R2,평택RDC
KH10002,AOA,SEO_GN,서울특별시,강남구,11R2,평택RDC
KH11376,ALA,SEO_GN,서울특별시,강남구,11R2,평택RDC
10406,AUA,SEO_GO,서울특별시,관악구,11R2,평택RDC
6885,AUA,SEO_GO,서울특별시,관악구,11R2,평택RDC
9932,AUA,SEO_GO,서울특별시,관악구,11R2,평택RDC
KH01297,AUA,SEO_GO,서울특별시,관악구,11R2,평택RDC
KP11948,AUA,SEO_GO,서울특별시,관악구,11R2,평택RDC
KP12867,AUA,SEO_GO,서울특별시,관악구,11R2,평택RDC
2290,AVA,SEO_GR,서울특별시,구로구,11R2,평택RDC
264,AVA,SEO_GR,서울특별시,구로구,11R2,평택RDC
3013974,AVA,SEO_GR,서울특별시,구로구,11R2,평택RDC
3015721,AVA,SEO_GR,서울특별시,구로구,11R2,평택RDC
KH00879,AVA,SEO_GR,서울특별시,구로구,11R2,평택RDC
KH09815,AVA,SEO_GR,서울특별시,구로구,11R2,평택RDC
KH10223,AVA,SEO_GR,서울특별시,구로구,11R2,평택RDC
KH10261,AVA,SEO_GR,서울특별시,구로구,11R2,평택RDC
KH10842,AVA,SEO_GR,서울특별시,구로구,11R2,평택RDC
KP13863,AVA,SEO_GR,서울특별시,구로구,11R2,평택RDC
492,BAA,SEO_GS,서울특별시,강서구,11R2,평택RDC
7052,BAA,SEO_GS,서울특별시,강서구,11R2,평택RDC
8616,BAA,SEO_GS,서울특별시,강서구,11R2,평택RDC
KH00180,BAA,SEO_GS,서울특별시,강서구,11R2,평택RDC
KH01405,BAA,SEO_GS,서울특별시,강서구,11R2,평택RDC
KH09919,BAA,SEO_GS,서울특별시,강서구,11R2,평택RDC
KH10258,BAA,SEO_GS,서울특별시,강서구,11R2,평택RDC
KH10259,BAA,SEO_GS,서울특별시,강서구,11R2,평택RDC
KP11018,BAA,SEO_GS,서울특별시,강서구,11R2,평택RDC
KP11380,BAA,SEO_GS,서울특별시,강서구,11R2,평택RDC
KP13423,BAA,SEO_GS,서울특별시,강서구,11R2,평택RDC
KP13430,BAA,SEO_GS,서울특별시,강서구,11R2,평택RDC
10571,AAA,SEO_J,서울특별시,중구,11R2,평택RDC
KH09946,AAA,SEO_J,서울특별시,중구,11R2,평택RDC
KH11373,AAA,SEO_J,서울특별시,중구,11R2,평택RDC
3018957,ABA,SEO_JR,서울특별시,종로구,11R2,평택RDC
9521,ABA,SEO_JR,서울특별시,종로구,11R2,평택RDC
KP12352,ABA,SEO_JR,서울특별시,종로구,11R2,평택RDC
KP12401,ABA,SEO_JR,서울특별시,종로구,11R2,평택RDC
KP12710,ABA,SEO_JR,서울특별시,종로구,11R2,평택RDC
KP13701,ABA,SEO_JR,서울특별시,종로구,11R2,평택RDC
10127,AHA,SEO_JR2,서울특별시,중랑구,11R2,평택RDC
10589,AHA,SEO_JR2,서울특별시,중랑구,11R2,평택RDC
174,AHA,SEO_JR2,서울특별시,중랑구,11R2,평택RDC
188,AHA,SEO_JR2,서울특별시,중랑구,11R2,평택RDC
KH01431,AHA,SEO_JR2,서울특별시,중랑구,11R2,평택RDC
KH08784,AHA,SEO_JR2,서울특별시,중랑구,11R2,평택RDC
KH09649,AHA,SEO_JR2,서울특별시,중랑구,11R2,평택RDC
KH10522,AHA,SEO_JR2,서울특별시,중랑구,11R2,평택RDC
KP11127,AHA,SEO_JR2,서울특별시,중랑구,11R2,평택RDC
KP13743,AHA,SEO_JR2,서울특별시,중랑구,11R2,평택RDC
397,AEA,SEO_MP,서울특별시,마포구,11R2,평택RDC
447,AEA,SEO_MP,서울특별시,마포구,11R2,평택RDC
5007,AEA,SEO_MP,서울특별시,마포구,11R2,평택RDC
KH02020,AEA,SEO_MP,서울특별시,마포구,11R2,평택RDC
KP13753,AEA,SEO_MP,서울특별시,마포구,11R2,평택RDC
3020011,APA,SEO_NO,서울특별시,노원구,11R2,평택RDC
9890,APA,SEO_NO,서울특별시,노원구,11R2,평택RDC
KH11319,APA,SEO_NO,서울특별시,노원구,11R2,평택RDC
KP12527,APA,SEO_NO,서울특별시,노원구,11R2,평택RDC
KP12834,APA,SEO_NO,서울특별시,노원구,11R2,평택RDC
10308,BBA,SEO_OC,서울특별시,양천구,11R2,평택RDC
3013918,BBA,SEO_OC,서울특별시,양천구,11R2,평택RDC
462,BBA,SEO_OC,서울특별시,양천구,11R2,평택RDC
6066,BBA,SEO_OC,서울특별시,양천구,11R2,평택RDC
9818,BBA,SEO_OC,서울특별시,양천구,11R2,평택RDC
KH00798,BBA,SEO_OC,서울특별시,양천구,11R2,평택RDC
KH09243,BBA,SEO_OC,서울특별시,양천구,11R2,평택RDC
KP11327,BBA,SEO_OC,서울특별시,양천구,11R2,평택RDC
KP11541,BBA,SEO_OC,서울특별시,양천구,11R2,평택RDC
KP12781,BBA,SEO_OC,서울특별시,양천구,11R2,평택RDC
KP13426,BBA,SEO_OC,서울특별시,양천구,11R2,평택RDC
KP13619,BBA,SEO_OC,서울특별시,양천구,11R2,평택RDC
KP13630,BBA,SEO_OC,서울특별시,양천구,11R2,평택RDC
KP13687,BBA,SEO_OC,서울특별시,양천구,11R2,평택RDC
KP13850,BBA,SEO_OC,서울특별시,양천구,11R2,평택RDC
222,ATA,SEO_ODP,서울특별시,영등포구,11R2,평택RDC
254,ATA,SEO_ODP,서울특별시,영등포구,11R2,평택RDC
258,ATA,SEO_ODP,서울특별시,영등포구,11R2,평택RDC
461,ATA,SEO_ODP,서울특별시,영등포구,11R2,평택RDC
6450,ATA,SEO_ODP,서울특별시,영등포구,11R2,평택RDC
7560,ATA,SEO_ODP,서울특별시,영등포구,11R2,평택RDC
7595,ATA,SEO_ODP,서울특별시,영등포구,11R2,평택RDC
KH10359,ATA,SEO_ODP,서울특별시,영등포구,11R2,평택RDC
KH10476,ATA,SEO_ODP,서울특별시,영등포구,11R2,평택RDC
KH11041,ATA,SEO_ODP,서울특별시,영등포구,11R2,평택RDC
KH11099,ATA,SEO_ODP,서울특별시,영등포구,11R2,평택RDC
KH11144,ATA,SEO_ODP,서울특별시,영등포구,11R2,평택RDC
KP13171,ATA,SEO_ODP,서울특별시,영등포구,11R2,평택RDC
KP13259,ATA,SEO_ODP,서울특별시,영등포구,11R2,평택RDC
342,AFA,SEO_OP,서울특별시,은평구,11R2,평택RDC
349,AFA,SEO_OP,서울특별시,은평구,11R2,평택RDC
9821,AFA,SEO_OP,서울특별시,은평구,11R2,평택RDC
KH01345,AFA,SEO_OP,서울특별시,은평구,11R2,평택RDC
KH08712,AFA,SEO_OP,서울특별시,은평구,11R2,평택RDC
