G/I Plant 코드,G/I Plant 명,Actual Plant 코드,Actual Plant 명,광역도시,시군구,거리,기준운반비,Shipment No.
11RD,칠곡RDC,11RD,칠곡RDC,경상남도,사천시,200 km,"271,200",1005005985
11RD,칠곡RDC,11RD,칠곡RDC,경상남도,사천시,200 km,"271,200",1005006796
11RD,칠곡RDC,11RD,칠곡RDC,경상남도,사천시,200 km,"271,200",1005007662
11RD,칠곡RDC,11RD,칠곡RDC,경상남도,사천시,200 km,"274,500",1005196344
11RD,칠곡RDC,11RD,칠곡RDC,경상남도,사천시,200 km,"274,500",1005197511
11RD,칠곡RDC,11RD,칠곡RDC,경상남도,사천시,200 km,"274,500",1005198557
11RD,칠곡RDC,11RD,칠곡RDC,경상남도,사천시,200 km,"274,500",1005199793
11RD,칠곡RDC,11RD,칠곡RDC,경상남도,사천시,200 km,"274,500",1005200791
11RD,칠곡RDC,11RD,칠곡RDC,경상남도,사천시,200 km,"274,500",1005201988
11RD,칠곡RDC,11RD,칠곡RDC,경상남도,사천시,200 km,"274,500",1005203139
11RD,칠곡RDC,11RD,칠곡RDC,경상남도,사천시,200 km,"274,500",1005204024
11RD,칠곡RDC,11RD,칠곡RDC,경상남도,사천시,200 km,"274,500",1005205010
11RD,칠곡RDC,11RD,칠곡RDC,경상남도,사천시,200 km,"274,500",1005206106
11RD,칠곡RDC,11RD,칠곡RDC,경상남도,사천시,200 km,"274,500",1005207381
11RD,칠곡RDC,11RD,칠곡RDC,경상남도,사천시,200 km,"274,500",1005208865
11RD,칠곡RDC,11RD,칠곡RDC,경상남도,사천시,200 km,"274,500",1005210011
11RD,칠곡RDC,11RD,칠곡RDC,경상남도,사천시,200 km,"274,500",1005210941
11RD,칠곡RDC,11RD,칠곡RDC,경상남도,사천시,200 km,"274,500",1005211709
11RD,칠곡RDC,11RD,칠곡RDC,경상남도,사천시,200 km,"274,500",1005212709
11RD,칠곡RDC,11RD,칠곡RDC,경상남도,사천시,200 km,"274,500",1005213930
11RD,칠곡RDC,11RD,칠곡RDC,경상남도,사천시,200 km,"274,500",1005215395
11RD,칠곡RDC,11RD,칠곡RDC,경상남도,사천시,200 km,"274,500",1005216731
11RD,칠곡RDC,11RD,칠곡RDC,경상남도,사천시,200 km,"274,500",1005217420
11RD,칠곡RDC,11RD,칠곡RDC,경상남도,사천시,200 km,"274,500",1005218281
11RD,칠곡RDC,11RD,칠곡RDC,경상남도,사천시,200 km,"274,500",1005219521
11RD,칠곡RDC,11RD,칠곡RDC,경상남도,사천시,200 km,"274,500",1005221907
11RD,칠곡RDC,11RD,칠곡RDC,경상남도,산청군,140 km,"174,700",1004990107
11RD,칠곡RDC,11RD,칠곡RDC,경상남도,산청군,140 km,"174,700",1004995894
11RD,칠곡RDC,11RD,칠곡RDC,경상남도,산청군,140 km,"176,500",1005198597
11RD,칠곡RDC,11RD,칠곡RDC,경상남도,산청군,140 km,"176,500",1005199823
11RD,칠곡RDC,11RD,칠곡RDC,경상남도,산청군,160 km,"140,300",1004990874
11RD,칠곡RDC,11RD,칠곡RDC,경상남도,산청군,160 km,"140,300",1004991698
11RD,칠곡RDC,11RD,칠곡RDC,경상남도,산청군,160 km,"140,300",1004998560
11RD,칠곡RDC,11RD,칠곡RDC,경상남도,산청군,160 km,"193,100",1004989681
11RD,칠곡RDC,11RD,칠곡RDC,경상남도,산청군,160 km,"193,100",1004991912
11RD,칠곡RDC,11RD,칠곡RDC,경상남도,산청군,160 km,"193,100",1004992772
11RD,칠곡RDC,11RD,칠곡RDC,경상남도,산청군,160 km,"193,100",1004993585
11RD,칠곡RDC,11RD,칠곡RDC,경상남도,산청군,160 km,"193,100",1004994370
11RD,칠곡RDC,11RD,칠곡RDC,경상남도,산청군,160 km,"193,100",1004995045
11RD,칠곡RDC,11RD,칠곡RDC,경상남도,산청군,160 km,"193,100",1004996758
11RD,칠곡RDC,11RD,칠곡RDC,경상남도,산청군,160 km,"193,100",1004997791
11RD,칠곡RDC,11RD,칠곡RDC,경상남도,산청군,160 km,"193,100",1004998567
11RD,칠곡RDC,11RD,칠곡RDC,경상남도,산청군,160 km,"193,100",1004999144
11RD,칠곡RDC,11RD,칠곡RDC,경상남도,산청군,160 km,"193,100",1004999891
11RD,칠곡RDC,11RD,칠곡RDC,경상남도,산청군,160 km,"193,100",1005000973
11RD,칠곡RDC,11RD,칠곡RDC,경상남도,산청군,160 km,"193,100",1005002047
11RD,칠곡RDC,11RD,칠곡RDC,경상남도,산청군,160 km,"193,100",1005002944
11RD,칠곡RDC,11RD,칠곡RDC,경상남도,산청군,160 km,"193,100",1005003876
11RD,칠곡RDC,11RD,칠곡RDC,경상남도,산청군,160 km,"193,100",1005004572
11RD,칠곡RDC,11RD,칠곡RDC,경상남도,산청군,160 km,"193,100",1005004965
11RD,칠곡RDC,11RD,칠곡RDC,경상남도,산청군,160 km,"193,100",1005005993
11RD,칠곡RDC,11RD,칠곡RDC,경상남도,산청군,160 km,"193,100",1005006632
11RD,칠곡RDC,11RD,칠곡RDC,경상남도,산청군,160 km,"193,100",1005006888
11RD,칠곡RDC,11RD,칠곡RDC,경상남도,산청군,160 km,"193,100",1005007645
11RD,칠곡RDC,11RD,칠곡RDC,경상남도,산청군,160 km,"195,200",1005196163
11RD,칠곡RDC,11RD,칠곡RDC,경상남도,산청군,160 km,"195,200",1005197464
11RD,칠곡RDC,11RD,칠곡RDC,경상남도,산청군,160 km,"195,200",1005200800
11RD,칠곡RDC,11RD,칠곡RDC,경상남도,산청군,160 km,"195,200",1005202062
11RD,칠곡RDC,11RD,칠곡RDC,경상남도,산청군,160 km,"195,200",1005202110
11RD,칠곡RDC,11RD,칠곡RDC,경상남도,산청군,160 km,"195,200",1005204090
11RD,칠곡RDC,11RD,칠곡RDC,경상남도,산청군,160 km,"195,200",1005204957
11RD,칠곡RDC,11RD,칠곡RDC,경상남도,산청군,160 km,"195,200",1005206133
11RD,칠곡RDC,11RD,칠곡RDC,경상남도,산청군,160 km,"195,200",1005207430
11RD,칠곡RDC,11RD,칠곡RDC,경상남도,산청군,160 km,"195,200",1005208849
11RD,칠곡RDC,11RD,칠곡RDC,경상남도,산청군,160 km,"195,200",1005209997
11RD,칠곡RDC,11RD,칠곡RDC,경상남도,산청군,160 km,"195,200",1005211636
11RD,칠곡RDC,11RD,칠곡RDC,경상남도,산청군,160 km,"195,200",1005212617
11RD,칠곡RDC,11RD,칠곡RDC,경상남도,산청군,160 km,"195,200",1005213863
11RD,칠곡RDC,11RD,칠곡RDC,경상남도,산청군,160 km,"195,200",1005215208
11RD,칠곡RDC,11RD,칠곡RDC,경상남도,산청군,160 km,"195,200",1005216797
11RD,칠곡RDC,11RD,칠곡RDC,경상남도,산청군,160 km,"195,200",1005217419
11RD,칠곡RDC,11RD,칠곡RDC,경상남도,산청군,160 km,"195,200",1005218218
11RD,칠곡RDC,11RD,칠곡RDC,경상남도,산청군,160 km,"195,200",1005219505
11RD,칠곡RDC,11RD,칠곡RDC,경상남도,산청군,160 km,"195,200",1005220719
11RD,칠곡RDC,11RD,칠곡RDC,경상남도,산청군,160 km,"195,200",1005221941
11RD,칠곡RDC,11RD,칠곡RDC,경상남도,산청군,160 km,"195,200",1005223012
11RD,칠곡RDC,11RD,칠곡RDC,경상남도,양산시,120 km,"115,800",1004995839
11RD,칠곡RDC,11RD,칠곡RDC,경상남도,양산시,120 km,"115,800",1005005928
11RD,칠곡RDC,11RD,칠곡RDC,경상남도,양산시,120 km,"157,400",1004989762
11RD,칠곡RDC,11RD,칠곡RDC,경상남도,양산시,120 km,"157,400",1004991966
11RD,칠곡RDC,11RD,칠곡RDC,경상남도,양산시,120 km,"157,400",1004992823
11RD,칠곡RDC,11RD,칠곡RDC,경상남도,양산시,120 km,"157,400",1005000798
11RD,칠곡RDC,11RD,칠곡RDC,경상남도,양산시,120 km,"157,400",1005001743
11RD,칠곡RDC,11RD,칠곡RDC,경상남도,양산시,120 km,"157,400",1005001988
11RD,칠곡RDC,11RD,칠곡RDC,경상남도,양산시,120 km,"157,400",1005004839
11RD,칠곡RDC,11RD,칠곡RDC,경상남도,양산시,120 km,"157,400",1005006893
11RD,칠곡RDC,11RD,칠곡RDC,경상남도,양산시,120 km,"157,400",1005007622
11RD,칠곡RDC,11RD,칠곡RDC,경상남도,양산시,120 km,"195,600",1004992407
11RD,칠곡RDC,11RD,칠곡RDC,경상남도,양산시,140 km,"125,700",1004995901
11RD,칠곡RDC,11RD,칠곡RDC,경상남도,양산시,140 km,"174,700",1004989190
11RD,칠곡RDC,11RD,칠곡RDC,경상남도,양산시,140 km,"174,700",1004990295
11RD,칠곡RDC,11RD,칠곡RDC,경상남도,양산시,140 km,"174,700",1004990938
11RD,칠곡RDC,11RD,칠곡RDC,경상남도,양산시,140 km,"174,700",1004992789
11RD,칠곡RDC,11RD,칠곡RDC,경상남도,양산시,140 km,"174,700",1004993536
11RD,칠곡RDC,11RD,칠곡RDC,경상남도,양산시,140 km,"174,700",1004994311
11RD,칠곡RDC,11RD,칠곡RDC,경상남도,양산시,140 km,"174,700",1004994769
11RD,칠곡RDC,11RD,칠곡RDC,경상남도,양산시,140 km,"174,700",1004995872
11RD,칠곡RDC,11RD,칠곡RDC,경상남도,양산시,140 km,"174,700",1004996856
11RD,칠곡RDC,11RD,칠곡RDC,경상남도,양산시,140 km,"174,700",1004997767
11RD,칠곡RDC,11RD,칠곡RDC,경상남도,양산시,140 km,"174,700",1004998637
11RD,칠곡RDC,11RD,칠곡RDC,경상남도,양산시,140 km,"174,700",1004999167
11RD,칠곡RDC,11RD,칠곡RDC,경상남도,양산시,140 km,"174,700",1004999867
11RD,칠곡RDC,11RD,칠곡RDC,경상남도,양산시,140 km,"174,700",1005002068
11RD,칠곡RDC,11RD,칠곡RDC,경상남도,양산시,140 km,"174,700",1005002946
11RD,칠곡RDC,11RD,칠곡RDC,경상남도,양산시,140 km,"174,700",1005003847
11RD,칠곡RDC,11RD,칠곡RDC,경상남도,양산시,140 km,"174,700",1005004459
11RD,칠곡RDC,11RD,칠곡RDC,경상남도,양산시,140 km,"174,700",1005006008
11RD,칠곡RDC,11RD,칠곡RDC,경상남도,양산시,140 km,"176,300",1005008627
11RD,칠곡RDC,11RD,칠곡RDC,경상남도,양산시,140 km,"176,500",1005196359
11RD,칠곡RDC,11RD,칠곡RDC,경상남도,양산시,140 km,"176,500",1005197526
11RD,칠곡RDC,11RD,칠곡RDC,경상남도,양산시,140 km,"176,500",1005198596
11RD,칠곡RDC,11RD,칠곡RDC,경상남도,양산시,140 km,"176,500",1005199646
11RD,칠곡RDC,11RD,칠곡RDC,경상남도,양산시,140 km,"176,500",1005200891
11RD,칠곡RDC,11RD,칠곡RDC,경상남도,양산시,140 km,"176,500",1005201963
11RD,칠곡RDC,11RD,칠곡RDC,경상남도,양산시,140 km,"176,500",1005203300
11RD,칠곡RDC,11RD,칠곡RDC,경상남도,양산시,140 km,"176,500",1005204070
11RD,칠곡RDC,11RD,칠곡RDC,경상남도,양산시,140 km,"176,500",1005204630
11RD,칠곡RDC,11RD,칠곡RDC,경상남도,양산시,140 km,"176,500",1005205815
11RD,칠곡RDC,11RD,칠곡RDC,경상남도,양산시,140 km,"176,500",1005205952
11RD,칠곡RDC,11RD,칠곡RDC,경상남도,양산시,140 km,"176,500",1005208710
11RD,칠곡RDC,11RD,칠곡RDC,경상남도,양산시,140 km,"176,500",1005210055
11RD,칠곡RDC,11RD,칠곡RDC,경상남도,양산시,140 km,"176,500",1005210917
11RD,칠곡RDC,11RD,칠곡RDC,경상남도,양산시,140 km,"176,500",1005211386
11RD,칠곡RDC,11RD,칠곡RDC,경상남도,양산시,140 km,"176,500",1005212618
11RD,칠곡RDC,11RD,칠곡RDC,경상남도,양산시,140 km,"176,500",1005213931
11RD,칠곡RDC,11RD,칠곡RDC,경상남도,양산시,140 km,"176,500",1005215329
11RD,칠곡RDC,11RD,칠곡RDC,경상남도,양산시,140 km,"176,500",1005216677
11RD,칠곡RDC,11RD,칠곡RDC,경상남도,양산시,140 km,"176,500",1005217430
11RD,칠곡RDC,11RD,칠곡RDC,경상남도,양산시,140 km,"176,500",1005218223
11RD,칠곡RDC,11RD,칠곡RDC,경상남도,양산시,140 km,"176,500",1005219451
11RD,칠곡RDC,11RD,칠곡RDC,경상남도,양산시,140 km,"176,500",1005220798
11RD,칠곡RDC,11RD,칠곡RDC,경상남도,양산시,140 km,"176,500",1005221874
11RD,칠곡RDC,11RD,칠곡RDC,경상남도,양산시,140 km,"176,500",1005222887
11RD,칠곡RDC,11RD,칠곡RDC,경상남도,양산시,140 km,"212,700",1005007664
11RD,칠곡RDC,11RD,칠곡RDC,경상남도,양산시,160 km,"140,300",1004989158
11RD,칠곡RDC,11RD,칠곡RDC,경상남도,양산시,160 km,"140,300",1004990279
11RD,칠곡RDC,11RD,칠곡RDC,경상남도,양산시,160 km,"140,300",1004990915
11RD,칠곡RDC,11RD,칠곡RDC,경상남도,양산시,160 km,"140,300",1004992007
11RD,칠곡RDC,11RD,칠곡RDC,경상남도,양산시,160 km,"140,300",1004992687
11RD,칠곡RDC,11RD,칠곡RDC,경상남도,양산시,160 km,"140,300",1004993566
11RD,칠곡RDC,11RD,칠곡RDC,경상남도,양산시,160 km,"140,300",1004994262
11RD,칠곡RDC,11RD,칠곡RDC,경상남도,양산시,160 km,"140,300",1004994838
11RD,칠곡RDC,11RD,칠곡RDC,경상남도,양산시,160 km,"140,300",1004994898
11RD,칠곡RDC,11RD,칠곡RDC,경상남도,양산시,160 km,"140,300",1004995686
11RD,칠곡RDC,11RD,칠곡RDC,경상남도,양산시,160 km,"140,300",1004996868
11RD,칠곡RDC,11RD,칠곡RDC,경상남도,양산시,160 km,"140,300",1004997817
11RD,칠곡RDC,11RD,칠곡RDC,경상남도,양산시,160 km,"140,300",1004998711
11RD,칠곡RDC,11RD,칠곡RDC,경상남도,양산시,160 km,"140,300",1004999220
11RD,칠곡RDC,11RD,칠곡RDC,경상남도,양산시,160 km,"140,300",1005000803
11RD,칠곡RDC,11RD,칠곡RDC,경상남도,양산시,160 km,"140,300",1005002908
11RD,칠곡RDC,11RD,칠곡RDC,경상남도,양산시,160 km,"140,300",1005004522
11RD,칠곡RDC,11RD,칠곡RDC,경상남도,양산시,160 km,"140,300",1005005180
11RD,칠곡RDC,11RD,칠곡RDC,경상남도,양산시,160 km,"140,300",1005006913
11RD,칠곡RDC,11RD,칠곡RDC,경상남도,양산시,160 km,"140,300",1005007626
11RD,칠곡RDC,11RD,칠곡RDC,경상남도,양산시,160 km,"142,000",1005198602
11RD,칠곡RDC,11RD,칠곡RDC,경상남도,양산시,160 km,"142,000",1005198641
11RD,칠곡RDC,11RD,칠곡RDC,경상남도,양산시,160 km,"142,000",1005199712
11RD,칠곡RDC,11RD,칠곡RDC,경상남도,양산시,160 km,"142,000",1005201933
11RD,칠곡RDC,11RD,칠곡RDC,경상남도,양산시,160 km,"142,000",1005204060
11RD,칠곡RDC,11RD,칠곡RDC,경상남도,양산시,160 km,"142,000",1005204554
11RD,칠곡RDC,11RD,칠곡RDC,경상남도,양산시,160 km,"142,000",1005205743
11RD,칠곡RDC,11RD,칠곡RDC,경상남도,양산시,160 km,"142,000",1005209933
11RD,칠곡RDC,11RD,칠곡RDC,경상남도,양산시,160 km,"142,000",1005210905
11RD,칠곡RDC,11RD,칠곡RDC,경상남도,양산시,160 km,"142,000",1005211735
11RD,칠곡RDC,11RD,칠곡RDC,경상남도,양산시,160 km,"142,000",1005212854
11RD,칠곡RDC,11RD,칠곡RDC,경상남도,양산시,160 km,"142,000",1005214073
11RD,칠곡RDC,11RD,칠곡RDC,경상남도,양산시,160 km,"142,000",1005219374
11RD,칠곡RDC,11RD,칠곡RDC,경상남도,양산시,160 km,"193,100",1004989673
11RD,칠곡RDC,11RD,칠곡RDC,경상남도,양산시,160 km,"193,100",1004999833
11RD,칠곡RDC,11RD,칠곡RDC,경상남도,양산시,160 km,"193,100",1005005905
11RD,칠곡RDC,11RD,칠곡RDC,경상남도,양산시,160 km,"195,200",1005218203
11RD,칠곡RDC,11RD,칠곡RDC,경상남도,양산시,160 km,"229,300",1004999136
11RD,칠곡RDC,11RD,칠곡RDC,경상남도,양산시,160 km,"229,300",1005001873
11RD,칠곡RDC,11RD,칠곡RDC,경상남도,양산시,160 km,"229,300",1005003761
11RD,칠곡RDC,11RD,칠곡RDC,경상남도,양산시,160 km,"231,900",1005196145
11RD,칠곡RDC,11RD,칠곡RDC,경상남도,양산시,160 km,"231,900",1005197480
11RD,칠곡RDC,11RD,칠곡RDC,경상남도,양산시,160 km,"231,900",1005198048
11RD,칠곡RDC,11RD,칠곡RDC,경상남도,양산시,160 km,"231,900",1005200648
11RD,칠곡RDC,11RD,칠곡RDC,경상남도,양산시,160 km,"231,900",1005202915
11RD,칠곡RDC,11RD,칠곡RDC,경상남도,양산시,160 km,"231,900",1005205794
11RD,칠곡RDC,11RD,칠곡RDC,경상남도,양산시,160 km,"231,900",1005207140
11RD,칠곡RDC,11RD,칠곡RDC,경상남도,양산시,160 km,"231,900",1005208631
11RD,칠곡RDC,11RD,칠곡RDC,경상남도,양산시,160 km,"231,900",1005215166
11RD,칠곡RDC,11RD,칠곡RDC,경상남도,양산시,160 km,"231,900",1005216632
11RD,칠곡RDC,11RD,칠곡RDC,경상남도,양산시,160 km,"231,900",1005217364
11RD,칠곡RDC,11RD,칠곡RDC,경상남도,양산시,160 km,"231,900",1005220559
11RD,칠곡RDC,11RD,칠곡RDC,경상남도,양산시,160 km,"231,900",1005221790
11RD,칠곡RDC,11RD,칠곡RDC,경상남도,양산시,160 km,"231,900",1005222618
11RD,칠곡RDC,11RD,칠곡RDC,경상남도,의령군,120 km,"115,800",1004997811
11RD,칠곡RDC,11RD,칠곡RDC,경상남도,의령군,120 km,"115,800",1005000872
11RD,칠곡RDC,11RD,칠곡RDC,경상남도,의령군,120 km,"115,800",1005006785
11RD,칠곡RDC,11RD,칠곡RDC,경상남도,의령군,120 km,"115,800",1005007518
11RD,칠곡RDC,11RD,칠곡RDC,경상남도,의령군,120 km,"157,400",1004994317
11RD,칠곡RDC,11RD,칠곡RDC,경상남도,의령군,120 km,"159,000",1005197465
11RD,칠곡RDC,11RD,칠곡RDC,경상남도,의령군,120 km,"159,000",1005210935
11RD,칠곡RDC,11RD,칠곡RDC,경상남도,의령군,120 km,"159,000",1005219409
11RD,칠곡RDC,11RD,칠곡RDC,경상남도,의령군,160 km,"195,200",1005221888
11RD,칠곡RDC,11RD,칠곡RDC,경상남도,진주시,160 km,"140,300",1004989144
11RD,칠곡RDC,11RD,칠곡RDC,경상남도,진주시,160 km,"140,300",1005000430
11RD,칠곡RDC,11RD,칠곡RDC,경상남도,진주시,160 km,"140,300",1005003769
11RD,칠곡RDC,11RD,칠곡RDC,경상남도,진주시,160 km,"142,000",1005197388
11RD,칠곡RDC,11RD,칠곡RDC,경상남도,진주시,160 km,"142,000",1005216455
11RD,칠곡RDC,11RD,칠곡RDC,경상남도,진주시,160 km,"142,000",1005216511
11RD,칠곡RDC,11RD,칠곡RDC,경상남도,진주시,160 km,"142,000",1005219087
11RD,칠곡RDC,11RD,칠곡RDC,경상남도,진주시,160 km,"193,100",1004989104
11RD,칠곡RDC,11RD,칠곡RDC,경상남도,진주시,160 km,"193,100",1004989178
11RD,칠곡RDC,11RD,칠곡RDC,경상남도,진주시,160 km,"193,100",1004989578
11RD,칠곡RDC,11RD,칠곡RDC,경상남도,진주시,160 km,"193,100",1004989681
11RD,칠곡RDC,11RD,칠곡RDC,경상남도,진주시,160 km,"193,100",1004989695
11RD,칠곡RDC,11RD,칠곡RDC,경상남도,진주시,160 km,"193,100",1004989741
11RD,칠곡RDC,11RD,칠곡RDC,경상남도,진주시,160 km,"193,100",1004989763
11RD,칠곡RDC,11RD,칠곡RDC,경상남도,진주시,160 km,"193,100",1004990112
11RD,칠곡RDC,11RD,칠곡RDC,경상남도,진주시,160 km,"193,100",1004990185
11RD,칠곡RDC,11RD,칠곡RDC,경상남도,진주시,160 km,"193,100",1004990212
11RD,칠곡RDC,11RD,칠곡RDC,경상남도,진주시,160 km,"193,100",1004990928
11RD,칠곡RDC,11RD,칠곡RDC,경상남도,진주시,160 km,"193,100",1004990951
11RD,칠곡RDC,11RD,칠곡RDC,경상남도,진주시,160 km,"193,100",1004991572
11RD,칠곡RDC,11RD,칠곡RDC,경상남도,진주시,160 km,"193,100",1004991868
11RD,칠곡RDC,11RD,칠곡RDC,경상남도,진주시,160 km,"193,100",1004992745
11RD,칠곡RDC,11RD,칠곡RDC,경상남도,진주시,160 km,"193,100",1004992772
11RD,칠곡RDC,11RD,칠곡RDC,경상남도,진주시,160 km,"193,100",1004992802
11RD,칠곡RDC,11RD,칠곡RDC,경상남도,진주시,160 km,"193,100",1004992862
11RD,칠곡RDC,11RD,칠곡RDC,경상남도,진주시,160 km,"193,100",1004993585
11RD,칠곡RDC,11RD,칠곡RDC,경상남도,진주시,160 km,"193,100",1004994370
11RD,칠곡RDC,11RD,칠곡RDC,경상남도,진주시,160 km,"193,100",1004995053
11RD,칠곡RDC,11RD,칠곡RDC,경상남도,진주시,160 km,"193,100",1004995080
11RD,칠곡RDC,11RD,칠곡RDC,경상남도,진주시,160 km,"193,100",1004995771
11RD,칠곡RDC,11RD,칠곡RDC,경상남도,진주시,160 km,"193,100",1004995772
11RD,칠곡RDC,11RD,칠곡RDC,경상남도,진주시,160 km,"193,100",1004995810
11RD,칠곡RDC,11RD,칠곡RDC,경상남도,진주시,160 km,"193,100",1004995828
11RD,칠곡RDC,11RD,칠곡RDC,경상남도,진주시,160 km,"193,100",1004995927
11RD,칠곡RDC,11RD,칠곡RDC,경상남도,진주시,160 km,"193,100",1004996758
11RD,칠곡RDC,11RD,칠곡RDC,경상남도,진주시,160 km,"193,100",1004996853
11RD,칠곡RDC,11RD,칠곡RDC,경상남도,진주시,160 km,"193,100",1004996890
11RD,칠곡RDC,11RD,칠곡RDC,경상남도,진주시,160 km,"193,100",1004997698
11RD,칠곡RDC,11RD,칠곡RDC,경상남도,진주시,160 km,"193,100",1004997791
11RD,칠곡RDC,11RD,칠곡RDC,경상남도,진주시,160 km,"193,100",1004997854
11RD,칠곡RDC,11RD,칠곡RDC,경상남도,진주시,160 km,"193,100",1004998567
11RD,칠곡RDC,11RD,칠곡RDC,경상남도,진주시,160 km,"193,100",1004999127
11RD,칠곡RDC,11RD,칠곡RDC,경상남도,진주시,160 km,"193,100",1004999144
11RD,칠곡RDC,11RD,칠곡RDC,경상남도,진주시,160 km,"193,100",1004999566
11RD,칠곡RDC,11RD,칠곡RDC,경상남도,진주시,160 km,"193,100",1004999809
11RD,칠곡RDC,11RD,칠곡RDC,경상남도,진주시,160 km,"193,100",1004999891
11RD,칠곡RDC,11RD,칠곡RDC,경상남도,진주시,160 km,"193,100",1005000963
11RD,칠곡RDC,11RD,칠곡RDC,경상남도,진주시,160 km,"193,100",1005000973
11RD,칠곡RDC,11RD,칠곡RDC,경상남도,진주시,160 km,"193,100",1005000990
11RD,칠곡RDC,11RD,칠곡RDC,경상남도,진주시,160 km,"193,100",1005002027
11RD,칠곡RDC,11RD,칠곡RDC,경상남도,진주시,160 km,"193,100",1005002047
11RD,칠곡RDC,11RD,칠곡RDC,경상남도,진주시,160 km,"193,100",1005002945
11RD,칠곡RDC,11RD,칠곡RDC,경상남도,진주시,160 km,"193,100",1005003876
11RD,칠곡RDC,11RD,칠곡RDC,경상남도,진주시,160 km,"193,100",1005004572
11RD,칠곡RDC,11RD,칠곡RDC,경상남도,진주시,160 km,"193,100",1005004916
11RD,칠곡RDC,11RD,칠곡RDC,경상남도,진주시,160 km,"193,100",1005004965
11RD,칠곡RDC,11RD,칠곡RDC,경상남도,진주시,160 km,"193,100",1005005146
11RD,칠곡RDC,11RD,칠곡RDC,경상남도,진주시,160 km,"193,100",1005005749
11RD,칠곡RDC,11RD,칠곡RDC,경상남도,진주시,160 km,"193,100",1005005777
11RD,칠곡RDC,11RD,칠곡RDC,경상남도,진주시,160 km,"193,100",1005006005
11RD,칠곡RDC,11RD,칠곡RDC,경상남도,진주시,160 km,"193,100",1005006836
11RD,칠곡RDC,11RD,칠곡RDC,경상남도,진주시,160 km,"193,100",1005006972
11RD,칠곡RDC,11RD,칠곡RDC,경상남도,진주시,160 km,"193,100",1005007645
11RD,칠곡RDC,11RD,칠곡RDC,경상남도,진주시,160 km,"193,100",1005008094
11RD,칠곡RDC,11RD,칠곡RDC,경상남도,진주시,160 km,"194,900",1005008652
11RD,칠곡RDC,11RD,칠곡RDC,경상남도,진주시,160 km,"195,200",1005196163
11RD,칠곡RDC,11RD,칠곡RDC,경상남도,진주시,160 km,"195,200",1005196228
11RD,칠곡RDC,11RD,칠곡RDC,경상남도,진주시,160 km,"195,200",1005197464
11RD,칠곡RDC,11RD,칠곡RDC,경상남도,진주시,160 km,"195,200",1005197510
11RD,칠곡RDC,11RD,칠곡RDC,경상남도,진주시,160 km,"195,200",1005198649
11RD,칠곡RDC,11RD,칠곡RDC,경상남도,진주시,160 km,"195,200",1005198665
11RD,칠곡RDC,11RD,칠곡RDC,경상남도,진주시,160 km,"195,200",1005198700
11RD,칠곡RDC,11RD,칠곡RDC,경상남도,진주시,160 km,"195,200",1005199784
11RD,칠곡RDC,11RD,칠곡RDC,경상남도,진주시,160 km,"195,200",1005199817
11RD,칠곡RDC,11RD,칠곡RDC,경상남도,진주시,160 km,"195,200",1005200800
11RD,칠곡RDC,11RD,칠곡RDC,경상남도,진주시,160 km,"195,200",1005200849
11RD,칠곡RDC,11RD,칠곡RDC,경상남도,진주시,160 km,"195,200",1005200867
11RD,칠곡RDC,11RD,칠곡RDC,경상남도,진주시,160 km,"195,200",1005202052
11RD,칠곡RDC,11RD,칠곡RDC,경상남도,진주시,160 km,"195,200",1005202062
11RD,칠곡RDC,11RD,칠곡RDC,경상남도,진주시,160 km,"195,200",1005202110
11RD,칠곡RDC,11RD,칠곡RDC,경상남도,진주시,160 km,"195,200",1005204090
11RD,칠곡RDC,11RD,칠곡RDC,경상남도,진주시,160 km,"195,200",1005204957
11RD,칠곡RDC,11RD,칠곡RDC,경상남도,진주시,160 km,"195,200",1005206133
11RD,칠곡RDC,11RD,칠곡RDC,경상남도,진주시,160 km,"195,200",1005207430
11RD,칠곡RDC,11RD,칠곡RDC,경상남도,진주시,160 km,"195,200",1005208849
11RD,칠곡RDC,11RD,칠곡RDC,경상남도,진주시,160 km,"195,200",1005209997
11RD,칠곡RDC,11RD,칠곡RDC,경상남도,진주시,160 km,"195,200",1005210961
11RD,칠곡RDC,11RD,칠곡RDC,경상남도,진주시,160 km,"195,200",1005211636
11RD,칠곡RDC,11RD,칠곡RDC,경상남도,진주시,160 km,"195,200",1005212617
11RD,칠곡RDC,11RD,칠곡RDC,경상남도,진주시,160 km,"195,200",1005213863
11RD,칠곡RDC,11RD,칠곡RDC,경상남도,진주시,160 km,"195,200",1005215208
11RD,칠곡RDC,11RD,칠곡RDC,경상남도,진주시,160 km,"195,200",1005216755
11RD,칠곡RDC,11RD,칠곡RDC,경상남도,진주시,160 km,"195,200",1005216797
11RD,칠곡RDC,11RD,칠곡RDC,경상남도,진주시,160 km,"195,200",1005217419
11RD,칠곡RDC,11RD,칠곡RDC,경상남도,진주시,160 km,"195,200",1005218218
11RD,칠곡RDC,11RD,칠곡RDC,경상남도,진주시,160 km,"195,200",1005219505
11RD,칠곡RDC,11RD,칠곡RDC,경상남도,진주시,160 km,"195,200",1005220719
11RD,칠곡RDC,11RD,칠곡RDC,경상남도,진주시,160 km,"195,200",1005221888
11RD,칠곡RDC,11RD,칠곡RDC,경상남도,진주시,160 km,"195,200",1005221941
