날짜,RDC,트럭,1회전_Shipment,1회전_광역도시,1회전_시군구,1회전_수량,1회전_상차시작,1회전_도착,1회전_소요분,갭_분,2회전_Shipment,2회전_광역도시,2회전_시군구,2회전_수량,2회전_상차시작,2회전_도착,2회전_소요분,총소요분
2025-02-14,계룡RDC,1T,1004997819,충청남도,금산군,10,07:19,08:21,61,209,1004998179,전라남도,여수시,20,11:50,17:30,340,611
2025-02-14,계룡RDC,1T,1004997687,전라북도,김제시,6,07:37,09:08,91,99,1004997765,대전광역시,동구,6,10:47,12:52,125,316
2025-02-14,계룡RDC,1T,1004997687,전라북도,김제시,6,07:37,09:08,91,139,1004998373,전라북도,익산시,4,11:27,14:30,183,413
2025-02-14,계룡RDC,1T,1004997687,전라북도,김제시,6,07:37,09:08,91,161,1004998179,전라남도,여수시,20,11:50,17:30,340,593
2025-02-14,계룡RDC,1T,1004997724,충청남도,금산군,2,09:11,13:02,231,153,1004998400,대전광역시,동구,40,15:34,17:56,142,525
2025-02-14,계룡RDC,1T,1004997765,대전광역시,동구,6,10:47,12:52,125,162,1004998400,대전광역시,동구,40,15:34,17:56,142,429
2025-02-14,계룡RDC,1T,1004998373,전라북도,익산시,4,11:27,14:30,183,64,1004998400,대전광역시,동구,40,15:34,17:56,142,389
2025-02-14,제천RDC,3.5T,1004997792,강원도,원주시,1,07:50,10:11,141,76,1004997815,강원도,강릉시,4,11:27,15:06,219,436
2025-02-14,제천RDC,3.5T,1004997792,강원도,원주시,1,07:50,10:11,141,78,1004997801,강원도,고성군,1,11:29,15:42,253,473
2025-02-14,제천RDC,3.5T,1004997792,강원도,원주시,1,07:50,10:11,141,99,1004997837,강원도,원주시,8,11:50,13:39,109,349
2025-02-14,제천RDC,3.5T,1004997792,강원도,원주시,1,07:50,10:11,141,166,1004998306,충청북도,제천시,2,12:56,12:53,-3,303
2025-02-14,제천RDC,3.5T,1004997792,강원도,원주시,1,07:50,10:11,141,211,1004998523,강원도,원주시,4,13:42,13:41,-1,352
2025-02-14,제천RDC,3.5T,1004997726,충청북도,충주시,1,07:56,08:49,52,158,1004997815,강원도,강릉시,4,11:27,15:06,219,429
2025-02-14,제천RDC,3.5T,1004997726,충청북도,충주시,1,07:56,08:49,52,160,1004997801,강원도,고성군,1,11:29,15:42,253,466
2025-02-14,제천RDC,3.5T,1004997726,충청북도,충주시,1,07:56,08:49,52,181,1004997837,강원도,원주시,8,11:50,13:39,109,342
2025-02-14,제천RDC,3.5T,1004997832,강원도,원주시,4,07:59,09:41,102,106,1004997815,강원도,강릉시,4,11:27,15:06,219,427
2025-02-14,제천RDC,3.5T,1004997832,강원도,원주시,4,07:59,09:41,102,108,1004997801,강원도,고성군,1,11:29,15:42,253,464
2025-02-14,제천RDC,3.5T,1004997832,강원도,원주시,4,07:59,09:41,102,129,1004997837,강원도,원주시,8,11:50,13:39,109,340
2025-02-14,제천RDC,3.5T,1004997832,강원도,원주시,4,07:59,09:41,102,195,1004998306,충청북도,제천시,2,12:56,12:53,-3,294
2025-02-14,제천RDC,3.5T,1004997831,충청북도,제천시,1,08:50,09:20,30,127,1004997815,강원도,강릉시,4,11:27,15:06,219,375
2025-02-14,제천RDC,3.5T,1004997831,충청북도,제천시,1,08:50,09:20,30,129,1004997801,강원도,고성군,1,11:29,15:42,253,412
2025-02-14,제천RDC,3.5T,1004997831,충청북도,제천시,1,08:50,09:20,30,150,1004997837,강원도,원주시,8,11:50,13:39,109,288
2025-02-14,제천RDC,3.5T,1004997831,충청북도,제천시,1,08:50,09:20,30,216,1004998306,충청북도,제천시,2,12:56,12:53,-3,243
2025-02-14,제천RDC,1T,1004997793,강원도,원주시,1,09:29,11:18,109,123,1004997873,경상북도,영주시,4,13:21,15:38,137,368
2025-02-15,계룡RDC,3.5T,1004998482,전라북도,전주시 완산구,2,04:36,08:16,220,70,1004998617,충청북도,청주시 청원구,2,09:26,12:56,210,500
2025-02-15,계룡RDC,3.5T,1004998482,전라북도,전주시 완산구,2,04:36,08:16,220,90,1004998619,전라북도,익산시,4,09:46,12:17,152,461
2025-02-15,계룡RDC,3.5T,1004998482,전라북도,전주시 완산구,2,04:36,08:16,220,102,1004998615,전라남도,광양시,2,09:57,13:25,208,530
2025-02-15,계룡RDC,3.5T,1004998482,전라북도,전주시 완산구,2,04:36,08:16,220,123,1004998468,전라북도,군산시,2,10:18,15:04,285,628
2025-02-15,계룡RDC,3.5T,1004998482,전라북도,전주시 완산구,2,04:36,08:16,220,125,1004998594,전라북도,전주시 덕진구,1,10:20,12:45,144,489
2025-02-15,계룡RDC,3.5T,1004998482,전라북도,전주시 완산구,2,04:36,08:16,220,207,1004998692,대전광역시,서구,1,11:43,13:13,90,517
2025-02-15,계룡RDC,3.5T,1004998503,광주광역시,광산구,1,04:41,08:02,201,67,1004998661,전라북도,순창군,10,09:09,13:04,235,503
2025-02-15,계룡RDC,3.5T,1004998503,광주광역시,광산구,1,04:41,08:02,201,84,1004998617,충청북도,청주시 청원구,2,09:26,12:56,210,495
2025-02-15,계룡RDC,3.5T,1004998503,광주광역시,광산구,1,04:41,08:02,201,103,1004998619,전라북도,익산시,4,09:46,12:17,152,456
2025-02-15,계룡RDC,3.5T,1004998503,광주광역시,광산구,1,04:41,08:02,201,115,1004998615,전라남도,광양시,2,09:57,13:25,208,524
2025-02-15,계룡RDC,3.5T,1004998503,광주광역시,광산구,1,04:41,08:02,201,136,1004998468,전라북도,군산시,2,10:18,15:04,285,622
2025-02-15,계룡RDC,3.5T,1004998503,광주광역시,광산구,1,04:41,08:02,201,138,1004998594,전라북도,전주시 덕진구,1,10:20,12:45,144,484
2025-02-15,계룡RDC,3.5T,1004998503,광주광역시,광산구,1,04:41,08:02,201,220,1004998692,대전광역시,서구,1,11:43,13:13,90,511
2025-02-15,계룡RDC,3.5T,1004998676,전라남도,순천시,2,04:45,09:04,259,74,1004998468,전라북도,군산시,2,10:18,15:04,285,618
2025-02-15,계룡RDC,3.5T,1004998676,전라남도,순천시,2,04:45,09:04,259,77,1004998594,전라북도,전주시 덕진구,1,10:20,12:45,144,480
2025-02-15,계룡RDC,3.5T,1004998676,전라남도,순천시,2,04:45,09:04,259,159,1004998692,대전광역시,서구,1,11:43,13:13,90,507
2025-02-15,계룡RDC,3.5T,1004998676,전라남도,순천시,2,04:45,09:04,259,203,1004998690,충청남도,논산시,1,12:27,14:21,114,575
2025-02-15,계룡RDC,3.5T,1004998377,세종특별자치시,세종특별자치시,1,05:07,08:18,191,68,1004998617,충청북도,청주시 청원구,2,09:26,12:56,210,469
2025-02-15,계룡RDC,3.5T,1004998377,세종특별자치시,세종특별자치시,1,05:07,08:18,191,87,1004998619,전라북도,익산시,4,09:46,12:17,152,430
2025-02-15,계룡RDC,3.5T,1004998377,세종특별자치시,세종특별자치시,1,05:07,08:18,191,99,1004998615,전라남도,광양시,2,09:57,13:25,208,498
2025-02-15,계룡RDC,3.5T,1004998377,세종특별자치시,세종특별자치시,1,05:07,08:18,191,120,1004998468,전라북도,군산시,2,10:18,15:04,285,596
2025-02-15,계룡RDC,3.5T,1004998377,세종특별자치시,세종특별자치시,1,05:07,08:18,191,122,1004998594,전라북도,전주시 덕진구,1,10:20,12:45,144,458
2025-02-15,계룡RDC,3.5T,1004998377,세종특별자치시,세종특별자치시,1,05:07,08:18,191,204,1004998692,대전광역시,서구,1,11:43,13:13,90,485
2025-02-15,계룡RDC,3.5T,1004998649,전라북도,완주군,2,05:15,09:09,234,69,1004998468,전라북도,군산시,2,10:18,15:04,285,589
2025-02-15,계룡RDC,3.5T,1004998649,전라북도,완주군,2,05:15,09:09,234,71,1004998594,전라북도,전주시 덕진구,1,10:20,12:45,144,450
2025-02-15,계룡RDC,3.5T,1004998649,전라북도,완주군,2,05:15,09:09,234,153,1004998692,대전광역시,서구,1,11:43,13:13,90,478
2025-02-15,계룡RDC,3.5T,1004998649,전라북도,완주군,2,05:15,09:09,234,198,1004998690,충청남도,논산시,1,12:27,14:21,114,546
2025-02-15,계룡RDC,3.5T,1004998285,충청북도,청주시 서원구,2,05:18,08:47,209,71,1004998615,전라남도,광양시,2,09:57,13:25,208,488
2025-02-15,계룡RDC,3.5T,1004998285,충청북도,청주시 서원구,2,05:18,08:47,209,92,1004998468,전라북도,군산시,2,10:18,15:04,285,586
2025-02-15,계룡RDC,3.5T,1004998285,충청북도,청주시 서원구,2,05:18,08:47,209,94,1004998594,전라북도,전주시 덕진구,1,10:20,12:45,144,447
2025-02-15,계룡RDC,3.5T,1004998285,충청북도,청주시 서원구,2,05:18,08:47,209,176,1004998692,대전광역시,서구,1,11:43,13:13,90,475
2025-02-15,계룡RDC,3.5T,1004998285,충청북도,청주시 서원구,2,05:18,08:47,209,220,1004998690,충청남도,논산시,1,12:27,14:21,114,543
2025-02-15,평택RDC,3.5T,1004998415,경기도,화성시,4,06:40,09:07,147,75,1004998600,경기도,화성시,20,10:22,14:10,228,450
2025-02-15,평택RDC,3.5T,1004998415,경기도,화성시,4,06:40,09:07,147,82,1004998464,경기도,용인시 처인구,2,10:29,14:27,238,467
2025-02-15,평택RDC,3.5T,1004998415,경기도,화성시,4,06:40,09:07,147,106,1004998581,경기도,광주시,2,10:52,13:51,179,432
2025-02-15,평택RDC,3.5T,1004998415,경기도,화성시,4,06:40,09:07,147,150,1004998533,경기도,안양시 동안구,4,11:36,14:08,152,448
2025-02-15,평택RDC,3.5T,1004998415,경기도,화성시,4,06:40,09:07,147,211,1004998465,충청남도,예산군,2,12:38,16:34,236,594
2025-02-15,평택RDC,3.5T,1004998504,경기도,수원시 권선구,6,06:51,08:42,110,62,1004998512,경기도,안산시 상록구,5,09:43,11:29,106,278
2025-02-15,평택RDC,3.5T,1004998504,경기도,수원시 권선구,6,06:51,08:42,110,68,1004998580,경기도,성남시 중원구,8,09:49,13:52,242,420
2025-02-15,평택RDC,3.5T,1004998504,경기도,수원시 권선구,6,06:51,08:42,110,100,1004998600,경기도,화성시,20,10:22,14:10,228,439
2025-02-15,평택RDC,3.5T,1004998504,경기도,수원시 권선구,6,06:51,08:42,110,107,1004998464,경기도,용인시 처인구,2,10:29,14:27,238,456
2025-02-15,평택RDC,3.5T,1004998504,경기도,수원시 권선구,6,06:51,08:42,110,131,1004998581,경기도,광주시,2,10:52,13:51,179,420
2025-02-15,평택RDC,3.5T,1004998504,경기도,수원시 권선구,6,06:51,08:42,110,175,1004998533,경기도,안양시 동안구,4,11:36,14:08,152,437
2025-02-15,평택RDC,3.5T,1004998504,경기도,수원시 권선구,6,06:51,08:42,110,236,1004998465,충청남도,예산군,2,12:38,16:34,236,583
2025-02-15,평택RDC,3.5T,1004998463,서울특별시,서초구,1,07:01,10:48,227,109,1004998465,충청남도,예산군,2,12:38,16:34,236,572
2025-02-15,평택RDC,3.5T,1004998463,서울특별시,서초구,1,07:01,10:48,227,154,1004998534,경기도,화성시,1,13:22,14:21,59,440
2025-02-15,평택RDC,3.5T,1004998463,서울특별시,서초구,1,07:01,10:48,227,158,1004998288,충청남도,천안시 서북구,4,13:26,15:13,106,491
2025-02-15,평택RDC,3.5T,1004998463,서울특별시,서초구,1,07:01,10:48,227,168,1004998516,충청남도,천안시 동남구,1,13:36,16:32,176,571
2025-02-15,평택RDC,3.5T,1004998485,서울특별시,강서구,2,07:08,10:49,221,109,1004998465,충청남도,예산군,2,12:38,16:34,236,566
2025-02-15,평택RDC,3.5T,1004998485,서울특별시,강서구,2,07:08,10:49,221,154,1004998534,경기도,화성시,1,13:22,14:21,59,433
2025-02-15,평택RDC,3.5T,1004998485,서울특별시,강서구,2,07:08,10:49,221,158,1004998288,충청남도,천안시 서북구,4,13:26,15:13,106,485
2025-02-15,평택RDC,3.5T,1004998485,서울특별시,강서구,2,07:08,10:49,221,168,1004998516,충청남도,천안시 동남구,1,13:36,16:32,176,564
2025-02-15,평택RDC,3.5T,1004998544,서울특별시,중랑구,2,07:14,09:22,128,67,1004998464,경기도,용인시 처인구,2,10:29,14:27,238,433
2025-02-15,평택RDC,3.5T,1004998544,서울특별시,중랑구,2,07:14,09:22,128,90,1004998581,경기도,광주시,2,10:52,13:51,179,397
2025-02-15,평택RDC,3.5T,1004998544,서울특별시,중랑구,2,07:14,09:22,128,134,1004998533,경기도,안양시 동안구,4,11:36,14:08,152,414
2025-02-15,평택RDC,3.5T,1004998544,서울특별시,중랑구,2,07:14,09:22,128,196,1004998465,충청남도,예산군,2,12:38,16:34,236,560
2025-02-15,평택RDC,3.5T,1004998541,서울특별시,송파구,1,07:18,10:49,212,108,1004998465,충청남도,예산군,2,12:38,16:34,236,556
2025-02-15,평택RDC,3.5T,1004998541,서울특별시,송파구,1,07:18,10:49,212,153,1004998534,경기도,화성시,1,13:22,14:21,59,423
2025-02-15,평택RDC,3.5T,1004998541,서울특별시,송파구,1,07:18,10:49,212,157,1004998288,충청남도,천안시 서북구,4,13:26,15:13,106,475
2025-02-15,평택RDC,3.5T,1004998541,서울특별시,송파구,1,07:18,10:49,212,167,1004998516,충청남도,천안시 동남구,1,13:36,16:32,176,554
2025-02-15,평택RDC,3.5T,1004998484,서울특별시,동대문구,4,08:14,11:00,166,98,1004998465,충청남도,예산군,2,12:38,16:34,236,500
2025-02-15,평택RDC,3.5T,1004998484,서울특별시,동대문구,4,08:14,11:00,166,142,1004998534,경기도,화성시,1,13:22,14:21,59,367
2025-02-15,평택RDC,3.5T,1004998484,서울특별시,동대문구,4,08:14,11:00,166,146,1004998288,충청남도,천안시 서북구,4,13:26,15:13,106,418
2025-02-15,평택RDC,3.5T,1004998484,서울특별시,동대문구,4,08:14,11:00,166,156,1004998516,충청남도,천안시 동남구,1,13:36,16:32,176,498
2025-02-15,평택RDC,3.5T,1004998532,서울특별시,영등포구,2,08:14,10:32,138,64,1004998533,경기도,안양시 동안구,4,11:36,14:08,152,354
2025-02-15,평택RDC,3.5T,1004998532,서울특별시,영등포구,2,08:14,10:32,138,125,1004998465,충청남도,예산군,2,12:38,16:34,236,500
2025-02-15,평택RDC,3.5T,1004998532,서울특별시,영등포구,2,08:14,10:32,138,170,1004998534,경기도,화성시,1,13:22,14:21,59,367
2025-02-15,평택RDC,3.5T,1004998532,서울특별시,영등포구,2,08:14,10:32,138,174,1004998288,충청남도,천안시 서북구,4,13:26,15:13,106,418
2025-02-15,평택RDC,3.5T,1004998532,서울특별시,영등포구,2,08:14,10:32,138,184,1004998516,충청남도,천안시 동남구,1,13:36,16:32,176,498
2025-02-15,평택RDC,3.5T,1004998602,인천광역시,남동구,1,08:44,11:34,169,64,1004998465,충청남도,예산군,2,12:38,16:34,236,470
2025-02-15,평택RDC,3.5T,1004998602,인천광역시,남동구,1,08:44,11:34,169,109,1004998534,경기도,화성시,1,13:22,14:21,59,337
2025-02-15,평택RDC,3.5T,1004998602,인천광역시,남동구,1,08:44,11:34,169,113,1004998288,충청남도,천안시 서북구,4,13:26,15:13,106,388
2025-02-15,평택RDC,3.5T,1004998602,인천광역시,남동구,1,08:44,11:34,169,123,1004998516,충청남도,천안시 동남구,1,13:36,16:32,176,468
2025-02-15,평택RDC,3.5T,1004998518,충청남도,아산시,4,09:38,11:51,132,92,1004998534,경기도,화성시,1,13:22,14:21,59,283
2025-02-15,평택RDC,3.5T,1004998518,충청남도,아산시,4,09:38,11:51,132,96,1004998288,충청남도,천안시 서북구,4,13:26,15:13,106,334
2025-02-15,평택RDC,3.5T,1004998518,충청남도,아산시,4,09:38,11:51,132,106,1004998516,충청남도,천안시 동남구,1,13:36,16:32,176,414
2025-02-15,평택RDC,3.5T,1004998512,경기도,안산시 상록구,5,09:43,11:29,106,69,1004998465,충청남도,예산군,2,12:38,16:34,236,411
2025-02-15,평택RDC,3.5T,1004998512,경기도,안산시 상록구,5,09:43,11:29,106,113,1004998534,경기도,화성시,1,13:22,14:21,59,278
2025-02-15,평택RDC,3.5T,1004998512,경기도,안산시 상록구,5,09:43,11:29,106,117,1004998288,충청남도,천안시 서북구,4,13:26,15:13,106,329
2025-02-15,평택RDC,3.5T,1004998512,경기도,안산시 상록구,5,09:43,11:29,106,127,1004998516,충청남도,천안시 동남구,1,13:36,16:32,176,409
2025-02-15,칠곡RDC,5T,1004998509,부산광역시,수영구,4,05:06,08:36,210,82,1004998577,경상남도,창원시 의창구,4,09:58,11:43,105,397
2025-02-15,칠곡RDC,5T,1004998509,부산광역시,수영구,4,05:06,08:36,210,116,1004998635,경상남도,창원시 마산회원구,4,10:33,14:36,244,571
2025-02-15,칠곡RDC,3.5T,1004998592,울산광역시,울주군,1,06:24,10:18,235,68,1004998730,경상북도,경주시,2,11:27,13:10,104,407
2025-02-15,칠곡RDC,3.5T,1004998592,울산광역시,울주군,1,06:24,10:18,235,84,1004998640,경상북도,구미시,1,11:42,12:38,56,375
2025-02-15,칠곡RDC,3.5T,1004998592,울산광역시,울주군,1,06:24,10:18,235,85,1004998660,대구광역시,서구,4,11:43,13:00,76,396
2025-02-15,칠곡RDC,3.5T,1004998592,울산광역시,울주군,1,06:24,10:18,235,166,1004999092,경상북도,김천시,4,13:05,13:08,4,405
2025-02-15,칠곡RDC,3.5T,1004998592,울산광역시,울주군,1,06:24,10:18,235,172,1004999100,대구광역시,북구,6,13:11,14:40,89,497
2025-02-15,칠곡RDC,3.5T,1004998592,울산광역시,울주군,1,06:24,10:18,235,176,1004998636,대구광역시,수성구,2,13:14,16:39,204,615
2025-02-15,칠곡RDC,3.5T,1004998578,울산광역시,북구,2,08:37,12:05,208,66,1004999100,대구광역시,북구,6,13:11,14:40,89,363
2025-02-15,칠곡RDC,3.5T,1004998578,울산광역시,북구,2,08:37,12:05,208,69,1004998636,대구광역시,수성구,2,13:14,16:39,204,482
2025-02-15,칠곡RDC,3.5T,1004998567,경상남도,거창군,1,08:57,11:08,131,116,1004999092,경상북도,김천시,4,13:05,13:08,4,252
2025-02-15,칠곡RDC,3.5T,1004998567,경상남도,거창군,1,08:57,11:08,131,123,1004999100,대구광역시,북구,6,13:11,14:40,89,343
2025-02-15,칠곡RDC,3.5T,1004998567,경상남도,거창군,1,08:57,11:08,131,126,1004998636,대구광역시,수성구,2,13:14,16:39,204,462
2025-02-15,칠곡RDC,3.5T,1004998487,경상북도,청도군,1,09:35,11:18,103,106,1004999092,경상북도,김천시,4,13:05,13:08,4,213
2025-02-15,칠곡RDC,3.5T,1004998487,경상북도,청도군,1,09:35,11:18,103,113,1004999100,대구광역시,북구,6,13:11,14:40,89,305
2025-02-15,칠곡RDC,3.5T,1004998487,경상북도,청도군,1,09:35,11:18,103,116,1004998636,대구광역시,수성구,2,13:14,16:39,204,423
2025-02-15,칠곡RDC,3.5T,1004999117,대구광역시,달성군,2,10:53,11:44,51,81,1004999092,경상북도,김천시,4,13:05,13:08,4,135
2025-02-15,칠곡RDC,3.5T,1004999117,대구광역시,달성군,2,10:53,11:44,51,87,1004999100,대구광역시,북구,6,13:11,14:40,89,227
2025-02-15,칠곡RDC,3.5T,1004999117,대구광역시,달성군,2,10:53,11:44,51,90,1004998636,대구광역시,수성구,2,13:14,16:39,204,345
2025-02-15,칠곡RDC,1T,1004998641,경상남도,합천군,2,09:13,10:40,86,130,1004998469,경상북도,구미시,4,12:50,14:06,76,293
2025-02-15,칠곡RDC,1T,1004998641,경상남도,합천군,2,09:13,10:40,86,139,1004998538,부산광역시,사하구,12,12:59,15:38,159,384
2025-02-15,칠곡RDC,1T,1004998727,경상남도,김해시,10,09:44,11:56,131,63,1004998538,부산광역시,사하구,12,12:59,15:38,159,353
2025-02-15,계룡RDC,1T,1004998687,대전광역시,유성구,2,08:14,09:35,80,61,1004998678,충청북도,청주시 서원구,6,10:36,11:59,83,224
2025-02-15,계룡RDC,1T,1004998714,전라북도,전주시 덕진구,1,08:26,09:34,68,62,1004998678,충청북도,청주시 서원구,6,10:36,11:59,83,213
2025-02-15,계룡RDC,1T,1004998691,대전광역시,중구,1,08:27,09:29,62,63,1004998587,광주광역시,북구,2,10:32,13:21,168,294
2025-02-15,계룡RDC,1T,1004998691,대전광역시,중구,1,08:27,09:29,62,66,1004998678,충청북도,청주시 서원구,6,10:36,11:59,83,212
2025-02-15,제천RDC,3.5T,1004998643,강원도,인제군,1,07:46,10:54,187,64,1004998884,충청북도,제천시,4,11:57,12:02,5,256
2025-02-15,제천RDC,3.5T,1004998643,강원도,인제군,1,07:46,10:54,187,146,1004999154,충청북도,제천시,1,13:20,13:20,0,334
2025-02-15,제천RDC,3.5T,1004998612,충청북도,제천시,1,08:00,08:35,35,202,1004998884,충청북도,제천시,4,11:57,12:02,5,242
2025-02-15,제천RDC,3.5T,1004998725,충청북도,제천시,4,09:13,09:45,33,132,1004998884,충청북도,제천시,4,11:57,12:02,5,169
2025-02-15,제천RDC,3.5T,1004998725,충청북도,제천시,4,09:13,09:45,33,214,1004999154,충청북도,제천시,1,13:20,13:20,0,247
